Date,Type,Category,Amount,Comment
2022-09-13,Расход,Досуг,763.07,Хобби
2022-09-13,Расход,Прочее,7510.48,Канцелярия
2022-09-14,Расход,Прочее,4734.59,Канцелярия
2022-09-14,Расход,Здоровье,3652.45,Спортзал
2022-09-14,Расход,Транспорт,2400.38,Такси
2022-09-14,Расход,Наличка,6212.54,ATM
2022-09-15,Расход,Прочее,6617.31,Подарок
2022-09-16,Расход,Развлечения,2300.24,Кино
2022-09-17,Расход,Здоровье,7029.7,Врач
2022-09-17,Расход,Наличка,4865.11,ATM
2022-09-17,Расход,Развлечения,5874.65,Боулинг
2022-09-17,Расход,Развлечения,2719.25,Театр
2022-09-17,Расход,Продукты,1592.33,Лента
2022-09-18,Расход,Развлечения,4753.36,Суши
2022-09-18,Расход,Перевод,9096.99,Благотворительность
2022-09-18,Расход,Развлечения,4491.05,Ресторан
2022-09-20,Расход,Транспорт,1314.2,Uber
2022-09-20,Доход,Наличка,3302.69,Найденные деньги
2022-09-22,Расход,Здоровье,2742.93,Очки
2022-09-22,Расход,Продукты,2171.16,Бристоль
2022-09-22,Расход,Прочее,4368.86,Цветы
2022-09-23,Расход,Жилье,12740.52,Интернет
2022-09-23,Расход,Продукты,985.43,Метро
2022-09-24,Расход,Досуг,181.99,YouTube Premium
2022-09-24,Расход,Продукты,2190.94,Перекрёсток
2022-09-24,Расход,Перевод,9994.0,Алименты
2022-09-24,Расход,Прочее,860.76,Цветы
2022-09-24,Расход,Транспорт,2138.74,Парковка
2022-09-25,Расход,Прочее,5345.12,Канцелярия
2022-09-25,Расход,Досуг,2368.08,Coursera
2022-09-25,Расход,Продукты,4740.42,ВкусВилл
2022-09-25,Расход,Развлечения,2802.73,Театр
2022-09-25,Доход,Перевод,5641.14,Кэшбэк
2022-09-26,Расход,Перевод,17780.56,Перевод родителям
2022-09-27,Расход,Наличка,14475.43,Снятие наличных
2022-09-29,Расход,Жилье,16760.78,Коммунальные услуги
2022-09-29,Расход,Продукты,1939.39,Магнит
2022-09-29,Расход,Перевод,7950.94,Перевод родителям
2022-09-29,Расход,Перевод,7508.28,Перевод другу
2022-09-29,Расход,Продукты,3673.55,Рынок
2022-09-30,Расход,Транспорт,2819.9,Uber
2022-10-01,Расход,Продукты,2011.0,Рынок
2022-10-01,Расход,Здоровье,7156.73,Очки
2022-10-01,Расход,Развлечения,734.58,Доставка еды
2022-10-01,Расход,Досуг,1102.61,Spotify
2022-10-01,Расход,Досуг,1572.05,Книги
2022-10-01,Доход,Перевод,8431.82,Подработка
2022-10-02,Расход,Развлечения,1141.23,Доставка еды
2022-10-02,Расход,Прочее,1775.56,Косметика
2022-10-02,Расход,Развлечения,4043.77,Бар
2022-10-02,Расход,Перевод,15401.88,Алименты
2022-10-02,Расход,Транспорт,894.56,Электричка
2022-10-03,Расход,Продукты,1773.87,Метро
2022-10-03,Расход,Перевод,4590.89,Благотворительность
2022-10-03,Расход,Продукты,2235.79,Лента
2022-10-04,Расход,Продукты,4405.72,Рынок
2022-10-05,Расход,Продукты,4594.87,Рынок
2022-10-05,Расход,Транспорт,1885.68,Электричка
2022-10-05,Расход,Перевод,5726.81,Перевод другу
2022-10-05,Расход,Перевод,4864.67,Долг
2022-10-05,Расход,Транспорт,132.02,Самокат
2022-10-05,Доход,Зарплата,74373.06,Аванс
2022-10-06,Расход,Транспорт,545.89,Каршеринг
2022-10-06,Расход,Наличка,1320.76,Размен
2022-10-06,Расход,Продукты,1184.6,Ашан
2022-10-06,Расход,Досуг,2503.59,Coursera
2022-10-07,Расход,Жилье,24555.49,Коммунальные услуги
2022-10-08,Расход,Здоровье,7377.3,Массаж
2022-10-08,Расход,Наличка,3132.71,Размен
2022-10-08,Расход,Прочее,3045.24,Зоотовары
2022-10-08,Расход,Наличка,3003.53,ATM
2022-10-09,Расход,Досуг,1752.58,Книги
2022-10-10,Расход,Перевод,5182.63,Алименты
2022-10-11,Расход,Продукты,841.75,Ашан
2022-10-11,Расход,Продукты,1237.59,Пятёрочка
2022-10-12,Расход,Транспорт,2004.26,Парковка
2022-10-12,Доход,Наличка,15888.46,Продажа вещей на Авито
2022-10-13,Расход,Транспорт,2042.99,Яндекс.Такси
2022-10-13,Расход,Здоровье,4468.94,Витамины
2022-10-14,Расход,Наличка,13310.26,Снятие наличных
2022-10-15,Расход,Наличка,14228.78,ATM
2022-10-15,Расход,Развлечения,494.0,Бар
2022-10-16,Расход,Развлечения,3089.44,Концерт
2022-10-16,Расход,Развлечения,2070.1,Бар
2022-10-16,Расход,Здоровье,6265.82,Стоматолог
2022-10-16,Расход,Здоровье,2685.72,Стоматолог
2022-10-16,Расход,Продукты,2637.39,Ашан
2022-10-17,Расход,Продукты,4180.42,Рынок
2022-10-18,Расход,Жилье,14227.73,Интернет
2022-10-18,Расход,Продукты,629.09,Лента
2022-10-19,Расход,Наличка,8492.26,Снятие наличных
2022-10-19,Расход,Продукты,4931.36,Дикси
2022-10-19,Расход,Прочее,7483.64,Непредвиденные расходы
2022-10-19,Расход,Продукты,4602.76,Магнит
2022-10-19,Расход,Здоровье,2770.92,Спортзал
2022-10-20,Расход,Здоровье,5547.14,Аптека
2022-10-20,Расход,Жилье,19261.0,Электричество
2022-10-20,Расход,Прочее,2166.7,Техника
2022-10-20,Расход,Перевод,13771.49,Алименты
2022-10-20,Расход,Развлечения,744.4,Театр
2022-10-20,Расход,Перевод,9235.6,Перевод другу
2022-10-20,Доход,Зарплата,86535.7,Бонус
2022-10-22,Расход,Перевод,5213.83,Долг
2022-10-22,Расход,Досуг,2254.45,Steam
2022-10-22,Расход,Досуг,2120.14,Авито
2022-10-22,Расход,Досуг,2709.06,Spotify
2022-10-23,Расход,Досуг,1531.57,Книги
2022-10-23,Расход,Досуг,1443.14,Книги
2022-10-23,Расход,Транспорт,1636.5,Uber
2022-10-24,Расход,Жилье,19763.49,Электричество
2022-10-25,Расход,Продукты,544.32,Лента
2022-10-25,Расход,Продукты,3217.5,Дикси
2022-10-25,Расход,Перевод,13536.27,Алименты
2022-10-25,Расход,Наличка,14341.6,ATM
2022-10-26,Расход,Наличка,2014.21,ATM
2022-10-26,Расход,Досуг,1642.87,YouTube Premium
2022-10-26,Расход,Перевод,15803.32,Долг
2022-10-26,Доход,Перевод,9826.58,Фриланс
2022-10-27,Расход,Прочее,1885.05,Непредвиденные расходы
2022-10-28,Расход,Наличка,1851.94,Размен
2022-10-28,Расход,Продукты,292.71,Метро
2022-10-28,Расход,Продукты,4098.67,Магнит
2022-10-29,Расход,Продукты,339.15,Дикси
2022-10-29,Расход,Продукты,2549.04,Перекрёсток
2022-10-29,Расход,Развлечения,4552.57,Доставка еды
2022-10-30,Расход,Развлечения,5129.22,Концерт
2022-10-30,Расход,Развлечения,771.16,Доставка еды
2022-10-30,Расход,Досуг,1750.26,Netflix
2022-10-30,Расход,Прочее,9033.22,Техника
2022-10-30,Расход,Продукты,2952.22,Ашан
2022-10-30,Расход,Перевод,5959.76,Перевод другу
2022-10-30,Доход,Наличка,3945.28,Найденные деньги
2022-10-31,Расход,Здоровье,1964.04,Очки
2022-10-31,Расход,Жилье,28449.0,Интернет
2022-11-01,Расход,Продукты,4848.42,Магнит
2022-11-01,Расход,Наличка,4712.35,Размен
2022-11-01,Доход,Наличка,10665.62,Пополнение наличными
2022-11-02,Расход,Жилье,16822.29,Вода
2022-11-03,Расход,Прочее,3326.82,Косметика
2022-11-03,Расход,Транспорт,1564.79,Метро
2022-11-05,Расход,Перевод,9355.67,Перевод другу
2022-11-05,Расход,Досуг,635.62,Coursera
2022-11-05,Расход,Жилье,14346.77,Управляющая компания
2022-11-05,Расход,Транспорт,2370.0,Такси
2022-11-05,Расход,Перевод,13934.43,Алименты
2022-11-05,Доход,Зарплата,90714.17,Квартальная премия
2022-11-06,Расход,Досуг,2776.44,Netflix
2022-11-06,Расход,Досуг,1122.76,Игры
2022-11-06,Расход,Досуг,2077.83,Coursera
2022-11-07,Расход,Транспорт,521.45,Каршеринг
2022-11-07,Расход,Наличка,1267.58,ATM
2022-11-07,Расход,Продукты,1628.96,Лента
2022-11-09,Расход,Продукты,1760.54,Ашан
2022-11-09,Доход,Перевод,5270.08,Фриланс
2022-11-10,Расход,Перевод,15370.97,Долг
2022-11-10,Доход,Перевод,7886.7,Фриланс
2022-11-11,Расход,Досуг,2451.07,Coursera
2022-11-11,Расход,Перевод,16636.6,Перевод родителям
2022-11-12,Расход,Досуг,1935.61,Хобби
2022-11-12,Расход,Прочее,1255.92,Техника
2022-11-12,Расход,Развлечения,861.86,Ресторан
2022-11-12,Расход,Развлечения,3459.09,Кино
2022-11-12,Расход,Наличка,12506.68,ATM
2022-11-12,Расход,Развлечения,2676.91,Ресторан
2022-11-13,Расход,Прочее,2849.68,Техника
2022-11-13,Расход,Досуг,2676.32,Steam
2022-11-14,Расход,Транспорт,1043.02,Электричка
2022-11-15,Расход,Развлечения,5944.19,Суши
2022-11-15,Расход,Прочее,7740.71,Цветы
2022-11-15,Расход,Транспорт,2220.98,Бензин
2022-11-15,Расход,Наличка,14884.92,Снятие наличных
2022-11-15,Расход,Транспорт,822.3,Автобус
2022-11-15,Доход,Наличка,18590.88,Продажа вещей на Авито
2022-11-17,Расход,Продукты,484.92,Метро
2022-11-17,Расход,Развлечения,5929.67,Бар
2022-11-19,Расход,Прочее,7671.86,Техника
2022-11-19,Расход,Досуг,2301.97,Игры
2022-11-19,Расход,Досуг,613.61,Spotify
2022-11-19,Расход,Развлечения,2528.86,Кафе
2022-11-19,Доход,Наличка,464.55,Продажа вещей на Авито
2022-11-20,Расход,Продукты,121.06,Лента
